학교ID,학교명,학교급구분,설립일자,설립형태,운영상태,소재지지번주소,소재지도로명주소,시도교육청명,교육지원청명,위도,경도
B000005044,매산초등학교,초등학교,1938-12-01,공립,운영,강원특별자치도 홍천군 남면 유치리 1520,강원특별자치도 홍천군 남면 시동안로 351,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.59114866,127.8467209
B000005045,명덕초등학교,초등학교,1919-05-17,공립,운영,강원특별자치도 홍천군 남면 양덕원리 281,강원특별자치도 홍천군 남면 양덕원로 117,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.61960883,127.7674294
B000005046,화계초등학교,초등학교,1936-11-15,공립,운영,강원특별자치도 홍천군 북방면 능평리 74-2,강원특별자치도 홍천군 북방면 능평길 10,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.7114982,127.8488434
B000005047,속초초등학교,초등학교,1932-06-27,공립,운영,강원특별자치도 홍천군 영귀미면 속초리 707,강원특별자치도 홍천군 영귀미면 속초길 14,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.67909652,127.9393167
B000005048,삼생초등학교,초등학교,1941-10-02,공립,운영,강원특별자치도 홍천군 서석면 생곡리 683-1,강원특별자치도 홍천군 서석면 구룡령로 2933,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.70045828,128.2264767
B000005049,원당초등학교,초등학교,1951-11-11,공립,운영,강원특별자치도 홍천군 내면 광원리 1328-3,강원특별자치도 홍천군 내면 구룡령로 5931,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.82063244,128.414524
B000005050,율전초등학교,초등학교,1937-09-30,공립,운영,강원특별자치도 홍천군 내면 율전리 1489-5,강원특별자치도 홍천군 내면 방내로 12,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.74980024,128.3077377
B000005051,창촌초등학교,초등학교,1929-04-01,공립,운영,강원특별자치도 홍천군 내면 창촌리 1624-5,강원특별자치도 홍천군 내면 구룡령로 5198,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.76852978,128.3886481
B000005052,대곡초등학교,초등학교,1947-04-01,공립,운영,강원특별자치도 홍천군 서면 대곡리 550,강원특별자치도 홍천군 서면 한서로 1843,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.62856389,127.6486907
B000005053,반곡초등학교,초등학교,1941-10-05,공립,운영,강원특별자치도 홍천군 서면 반곡리 154,강원특별자치도 홍천군 서면 팔봉산로 639,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.6902207,127.6647672
B000005054,한서초등학교,초등학교,1947-04-06,공립,운영,강원특별자치도 홍천군 서면 모곡리 산94-3,강원특별자치도 홍천군 서면 밤벌길2번길 12,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.6925275,127.6019824
B000005055,모곡초등학교,초등학교,1934-12-15,공립,운영,강원특별자치도 홍천군 서면 모곡리 184-2,강원특별자치도 홍천군 서면 설밀길 76,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.6768742,127.6006639
B000005058,서석초등학교청량분교장,초등학교,1946-11-16,공립,운영,강원특별자치도 홍천군 서석면 청량리 481-1,강원특별자치도 홍천군 서석면 청량로 25,강원특별자치도교육청,강원특별자치도홍천교육지원청,37.68857788,128.191934
B000005067,성남초등학교,초등학교,1946-04-01,공립,운영,강원특별자치도 횡성군 횡성읍 곡교리 244-1,강원특별자치도 횡성군 횡성읍 횡성로 109,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.46526355,127.9729081
B000005068,창림초등학교,초등학교,1942-07-10,공립,운영,강원특별자치도 횡성군 횡성읍 추동리 3-4,강원특별자치도 횡성군 횡성읍 한우로 789,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.49569333,128.0360069
B000005069,성북초등학교,초등학교,1968-03-01,공립,운영,강원특별자치도 횡성군 횡성읍 읍상리 82,강원특별자치도 횡성군 횡성읍 성북로 10,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.49023468,127.9918713
B000005070,횡성초등학교,초등학교,1911-06-27,공립,운영,강원특별자치도 횡성군 횡성읍 읍하리 174-1,강원특별자치도 횡성군 횡성읍 교항북로 35,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.48745216,127.9796988
B000005071,우천초등학교,초등학교,1930-04-01,공립,운영,강원특별자치도 횡성군 우천면 우항리 623-1,강원특별자치도 횡성군 우천면 수남로 319,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.46116506,128.0615769
B000005072,정금초등학교,초등학교,1934-09-30,공립,운영,강원특별자치도 횡성군 우천면 정금리 507-4,강원특별자치도 횡성군 우천면 경강로 3276,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.50552162,128.1048898
B000005073,안흥초등학교,초등학교,1920-06-29,공립,운영,강원특별자치도 횡성군 안흥면 안흥리 89-1,강원특별자치도 횡성군 안흥면 서동로 1257,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.42072781,128.1644918
B000005074,둔내초등학교,초등학교,1930-04-01,공립,운영,강원특별자치도 횡성군 둔내면 자포곡리 388-17,강원특별자치도 횡성군 둔내면 둔내로47번길 6,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.51342678,128.2179229
B000005075,갑천초등학교,초등학교,1923-11-13,공립,운영,강원특별자치도 횡성군 갑천면 매일리 705-1,강원특별자치도 횡성군 갑천면 청정로 262,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.55755136,128.107661
B000005076,청일초등학교,초등학교,1934-09-24,공립,운영,강원특별자치도 횡성군 청일면 유동리 1005-1,강원특별자치도 횡성군 청일면 청정로 795,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.58131788,128.146834
B000005077,공근초등학교,초등학교,1925-10-03,공립,운영,강원특별자치도 횡성군 공근면 학담리 113,강원특별자치도 횡성군 공근면 영서로 207,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.53371687,127.9609625
B000005079,춘당초등학교,초등학교,1937-04-30,공립,운영,강원특별자치도 횡성군 청일면 춘당리 759,강원특별자치도 횡성군 청일면 청정로 1461,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.63030887,128.1447802
B000005080,서원초등학교,초등학교,1934-09-01,공립,운영,강원특별자치도 횡성군 서원면 창촌리 579,강원특별자치도 횡성군 서원면 서원로 173,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.48755011,127.8510704
B000005081,유현초등학교,초등학교,1946-10-14,공립,운영,강원특별자치도 횡성군 서원면 유현리 362-1,강원특별자치도 횡성군 서원면 경강로 711,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.52666161,127.874879
B000005082,수백초등학교,초등학교,1946-08-31,공립,운영,강원특별자치도 횡성군 공근면 수백리 341-3,강원특별자치도 횡성군 공근면 공근남로 446,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.53438292,128.0073002
B000005083,강림초등학교,초등학교,1933-10-02,공립,운영,강원특별자치도 횡성군 강림면 강림리 1562,강원특별자치도 횡성군 강림면 태종로강림4길 11,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.35840671,128.1200151
B000005084,안흥초등학교덕천분교장,초등학교,1948-08-07,공립,운영,강원특별자치도 횡성군 안흥면 소사리 588-1,강원특별자치도 횡성군 안흥면 덕송로 23,강원특별자치도교육청,강원특별자치도횡성교육지원청,37.46467349,128.153944
B000005089,봉래초등학교,초등학교,1946-05-20,공립,운영,강원특별자치도 영월군 영월읍 덕포리 557,강원특별자치도 영월군 영월읍 중앙로 168-17,강원특별자치도교육청,강원특별자치도영월교육지원청,37.17711747,128.4749781
B000005090,내성초등학교,초등학교,1969-03-01,공립,운영,강원특별자치도 영월군 영월읍 영흥리 789-1,강원특별자치도 영월군 영월읍 내성안길 9,강원특별자치도교육청,강원특별자치도영월교육지원청,37.19013485,128.4751137
B000005091,영월초등학교,초등학교,1912-07-02,공립,운영,강원특별자치도 영월군 영월읍 하송리 23-1,강원특별자치도 영월군 영월읍 하송안길 100,강원특별자치도교육청,강원특별자치도영월교육지원청,37.18247488,128.4679901
B000005092,청령포초등학교,초등학교,1964-03-21,공립,운영,강원특별자치도 영월군 영월읍 방절리 496-2,강원특별자치도 영월군 영월읍 청령포로 191,강원특별자치도교육청,강원특별자치도영월교육지원청,37.18034788,128.4414799
B000005093,연당초등학교,초등학교,1935-10-29,공립,운영,강원특별자치도 영월군 남면 연당리 1097-4,강원특별자치도 영월군 남면 연당로 17,강원특별자치도교육청,강원특별자치도영월교육지원청,37.18653689,128.4023188
B000005094,쌍룡초등학교,초등학교,1941-09-25,공립,운영,강원특별자치도 영월군 한반도면 쌍용리 898,강원특별자치도 영월군 한반도면 무동길 50,강원특별자치도교육청,강원특별자치도영월교육지원청,37.17792101,128.3192001
B000005095,신천초등학교,초등학교,1936-11-24,공립,운영,강원특별자치도 영월군 한반도면 신천리 470-1,강원특별자치도 영월군 한반도면 신천길 4,강원특별자치도교육청,강원특별자치도영월교육지원청,37.23636557,128.3290029
B000005096,주천초등학교,초등학교,1919-11-01,공립,운영,강원특별자치도 영월군 주천면 주천리 1382,강원특별자치도 영월군 주천면 주천로89번길 14,강원특별자치도교육청,강원특별자치도영월교육지원청,37.27201619,128.2676113
B000005097,녹전초등학교,초등학교,1936-10-31,공립,운영,강원특별자치도 영월군 산솔면 녹전리 756-2,강원특별자치도 영월군 산솔면 유전길 3-2,강원특별자치도교육청,강원특별자치도영월교육지원청,37.14775137,128.6815846
B000005098,옥동초등학교,초등학교,1925-10-01,공립,운영,강원특별자치도 영월군 김삿갓면 옥동리 429,강원특별자치도 영월군 김삿갓면 영월동로 1679,강원특별자치도교육청,강원특별자치도영월교육지원청,37.1304806,128.5698387
B000005099,무릉초등학교,초등학교,1946-04-01,공립,운영,강원특별자치도 영월군 무릉도원면 무릉리 893-1,강원특별자치도 영월군 무릉도원면 중방안길 68,강원특별자치도교육청,강원특별자치도영월교육지원청,37.29034006,128.267914
B000005100,마차초등학교,초등학교,1941-06-01,공립,운영,강원특별자치도 영월군 북면 마차리 1359,강원특별자치도 영월군 북면 밤재로 221,강원특별자치도교육청,강원특별자치도영월교육지원청,37.25744112,128.4536987
